Id,Date,Rating,Comment,Normalized_Comment,POS,Sentiment_TextBlob,Sentiment_TextBlob_Label,Sentiment_BERT,Sentiment_BERT_Label
3230," November 19, 2022",5,"I purchased this monitor to use with my security cameras, and am very pleased, the picture quality is clear, and sharp. I also purchased one to use and a computer monitor and it too has a beautiful picture quality. Set up is a breeze, and there are absolutely no cons about this product, even the price is great.",purchased monitor use security camera pleased picture quality clear sharp also purchased one use computer monitor beautiful picture quality set breeze absolutely con product even price great,"[('purchased', 'VBN'), ('monitor', 'NN'), ('use', 'NN'), ('security', 'NN'), ('camera', 'NN'), ('pleased', 'JJ'), ('picture', 'NN'), ('quality', 'NN'), ('clear', 'JJ'), ('sharp', 'JJ'), ('also', 'RB'), ('purchased', 'VBD'), ('one', 'CD'), ('use', 'NN'), ('computer', 'NN'), ('monitor', 'NN'), ('beautiful', 'JJ'), ('picture', 'NN'), ('quality', 'NN'), ('set', 'VBN'), ('breeze', 'NN'), ('absolutely', 'RB'), ('con', 'JJ'), ('product', 'NN'), ('even', 'RB'), ('price', 'NN'), ('great', 'JJ')]",4,positive,5,positive
3231," November 23, 2022",5,"I’ve had this for about a year now. Still works, great quality and perfect size",ive year still work great quality perfect size,"[('ive', 'JJ'), ('year', 'NN'), ('still', 'RB'), ('work', 'VB'), ('great', 'JJ'), ('quality', 'NN'), ('perfect', 'VBP'), ('size', 'NN')]",5,positive,5,positive
3232," October 1, 2022",5,I bought this with a refurbished Windows PC last week and have been playing on it non-stop. I think the monitor is great! It was easy to set up and went perfectly with my PC. The speakers are loud enough and I enjoy it.,bought refurbished window pc last week playing nonstop think monitor great easy set went perfectly pc speaker loud enough enjoy,"[('bought', 'NN'), ('refurbished', 'VBD'), ('window', 'JJ'), ('pc', 'NN'), ('last', 'JJ'), ('week', 'NN'), ('playing', 'VBG'), ('nonstop', 'JJ'), ('think', 'NN'), ('monitor', 'NN'), ('great', 'JJ'), ('easy', 'JJ'), ('set', 'VBN'), ('went', 'VBD'), ('perfectly', 'RB'), ('pc', 'JJ'), ('speaker', 'NN'), ('loud', 'JJ'), ('enough', 'RB'), ('enjoy', 'NN')]",4,positive,5,positive
3233," August 2, 2020",5,"It's a decent monitor for office use. I'm not sure I would use it for gaming use -- seems to have some blurring at higher frame rates. Others may find it fine. For my use case, it's great.",decent monitor office use im sure would use gaming use seems blurring higher frame rate others may find fine use case great,"[('decent', 'JJ'), ('monitor', 'NN'), ('office', 'NN'), ('use', 'NN'), ('im', 'JJ'), ('sure', 'NN'), ('would', 'MD'), ('use', 'VB'), ('gaming', 'NN'), ('use', 'NN'), ('seems', 'VBZ'), ('blurring', 'VBG'), ('higher', 'JJR'), ('frame', 'NN'), ('rate', 'NN'), ('others', 'NNS'), ('may', 'MD'), ('find', 'VB'), ('fine', 'JJ'), ('use', 'NN'), ('case', 'NN'), ('great', 'JJ')]",4,positive,4,positive
3234," July 7, 2020",5,"I have a GTX 1650 laptop for gaming and a Microsoft surface  for office work. I go between both in a day. Both look amazing on the Monitor and as far as gaming, it looks amazing at 1080p. A little calibration is needed.",gtx laptop gaming microsoft surface office work go day look amazing monitor far gaming look amazing p little calibration needed,"[('gtx', 'JJ'), ('laptop', 'JJ'), ('gaming', 'NN'), ('microsoft', 'JJ'), ('surface', 'NN'), ('office', 'NN'), ('work', 'NN'), ('go', 'VBP'), ('day', 'NN'), ('look', 'VB'), ('amazing', 'JJ'), ('monitor', 'NN'), ('far', 'RB'), ('gaming', 'VBG'), ('look', 'NN'), ('amazing', 'VBG'), ('p', 'NN'), ('little', 'JJ'), ('calibration', 'NN'), ('needed', 'VBD')]",3,neutral,5,positive
3235," February 22, 2023",5,"Great product, great price, fast delivery.",great product great price fast delivery,"[('great', 'JJ'), ('product', 'NN'), ('great', 'JJ'), ('price', 'NN'), ('fast', 'RB'), ('delivery', 'NN')]",4,positive,5,positive
3236," September 28, 2021",5,"Great monitor, great picture quality, amazing response time, just perfect overall!",great monitor great picture quality amazing response time perfect overall,"[('great', 'JJ'), ('monitor', 'NN'), ('great', 'JJ'), ('picture', 'NN'), ('quality', 'NN'), ('amazing', 'VBG'), ('response', 'NN'), ('time', 'NN'), ('perfect', 'JJ'), ('overall', 'JJ')]",4,positive,5,positive
3237," November 4, 2022",5,"The thinness, gives you more room on your desk area",thinness give room desk area,"[('thinness', 'NN'), ('give', 'JJ'), ('room', 'NN'), ('desk', 'NN'), ('area', 'NN')]",3,neutral,5,positive
3238," September 20, 2022",5,Great for gaming,great gaming,"[('great', 'JJ'), ('gaming', 'NN')]",5,positive,5,positive
3239," December 3, 2022",5,"My wife insisted she needed a monitor in the kitchen to watch while she cooks, she added a fire stick. So now she can watch TV or use the monitor to watch movies from her laptop. Since the wall mount is so adjustable she can position her monitor anyway she likes, easily!  She also uses it as a monitor for work occasionally, and says the video quality is much better than the larger monitor in her office.",wife insisted needed monitor kitchen watch cook added fire stick watch tv use monitor watch movie laptop since wall mount adjustable position monitor anyway like easily also us monitor work occasionally say video quality much better larger monitor office,"[('wife', 'NN'), ('insisted', 'VBD'), ('needed', 'JJ'), ('monitor', 'NN'), ('kitchen', 'NN'), ('watch', 'NN'), ('cook', 'NN'), ('added', 'VBD'), ('fire', 'NN'), ('stick', 'NN'), ('watch', 'NN'), ('tv', 'NN'), ('use', 'NN'), ('monitor', 'NN'), ('watch', 'NN'), ('movie', 'NN'), ('laptop', 'NN'), ('since', 'IN'), ('wall', 'NN'), ('mount', 'NN'), ('adjustable', 'JJ'), ('position', 'NN'), ('monitor', 'NN'), ('anyway', 'RB'), ('like', 'IN'), ('easily', 'RB'), ('also', 'RB'), ('us', 'PRP'), ('monitor', 'VBP'), ('work', 'NN'), ('occasionally', 'RB'), ('say', 'VBP'), ('video', 'JJ'), ('quality', 'NN'), ('much', 'RB'), ('better', 'RBR'), ('larger', 'JJR'), ('monitor', 'NN'), ('office', 'NN')]",3,neutral,5,positive
3240," March 29, 2020",5,"If you are working from home like everyone else and need a quick set up these are the way to go. It kind of stinks dealing with VGA cables bc of the larger diameter. Displays work great, fantastic picture and I got all set up. If you are purchasing 2 for a dual monitor set up you will need a total of QTY 2 VGA cables M-M 3 feet should be fine. Those are not included. It does come with QTY 1 of an HDMI cable.  I was up and running in no more than 20 minutes following delivery. Works as intended and is light/sleek.  I used the stands they come with and was able to butt them together so I can toggle across a 2 monitor set up. Price makes this well worth it.",working home like everyone else need quick set way go kind stink dealing vga cable bc larger diameter display work great fantastic picture got set purchasing dual monitor set need total qty vga cable mm foot fine included come qty hdmi cable running minute following delivery work intended lightsleek used stand come able butt together toggle across monitor set price make well worth,"[('working', 'VBG'), ('home', 'NN'), ('like', 'IN'), ('everyone', 'NN'), ('else', 'RB'), ('need', 'MD'), ('quick', 'VB'), ('set', 'VB'), ('way', 'NN'), ('go', 'VB'), ('kind', 'NN'), ('stink', 'NN'), ('dealing', 'VBG'), ('vga', 'NN'), ('cable', 'NN'), ('bc', 'NN'), ('larger', 'JJR'), ('diameter', 'NN'), ('display', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('fantastic', 'JJ'), ('picture', 'NN'), ('got', 'VBD'), ('set', 'VBN'), ('purchasing', 'VBG'), ('dual', 'JJ'), ('monitor', 'NN'), ('set', 'VBN'), ('need', 'VBP'), ('total', 'JJ'), ('qty', 'JJ'), ('vga', 'NN'), ('cable', 'NN'), ('mm', 'JJ'), ('foot', 'NN'), ('fine', 'NN'), ('included', 'VBD'), ('come', 'JJ'), ('qty', 'NN'), ('hdmi', 'NN'), ('cable', 'NN'), ('running', 'VBG'), ('minute', 'NN'), ('following', 'VBG'), ('delivery', 'NN'), ('work', 'NN'), ('intended', 'VBN'), ('lightsleek', 'NN'), ('used', 'VBN'), ('stand', 'VBP'), ('come', 'VBN'), ('able', 'JJ'), ('butt', 'NN'), ('together', 'RB'), ('toggle', 'JJ'), ('across', 'IN'), ('monitor', 'NN'), ('set', 'VBN'), ('price', 'NN'), ('make', 'NN'), ('well', 'NN'), ('worth', 'IN')]",4,positive,5,positive
3241," September 27, 2022",5,"Very happy with this product overall. No dead pixels, no set up problems, no complaints so far. Purchased two for a dual monitor setup for myself and one for a family member. All were purchased at different times, all continue to work great. Using for work, including some graphics design, and for some games, and I have no complaints. If you are very picky or have specific needs, then maybe this won't be for you. But for the price, this seems like a very good monitor.",happy product overall dead pixel set problem complaint far purchased two dual monitor setup one family member purchased different time continue work great using work including graphic design game complaint picky specific need maybe wont price seems like good monitor,"[('happy', 'JJ'), ('product', 'NN'), ('overall', 'JJ'), ('dead', 'JJ'), ('pixel', 'NN'), ('set', 'VBN'), ('problem', 'NN'), ('complaint', 'NN'), ('far', 'RB'), ('purchased', 'VBD'), ('two', 'CD'), ('dual', 'JJ'), ('monitor', 'NN'), ('setup', 'VBD'), ('one', 'CD'), ('family', 'NN'), ('member', 'NN'), ('purchased', 'VBN'), ('different', 'JJ'), ('time', 'NN'), ('continue', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('using', 'VBG'), ('work', 'NN'), ('including', 'VBG'), ('graphic', 'JJ'), ('design', 'NN'), ('game', 'NN'), ('complaint', 'NN'), ('picky', 'NN'), ('specific', 'JJ'), ('need', 'VBP'), ('maybe', 'RB'), ('wont', 'JJ'), ('price', 'NN'), ('seems', 'VBZ'), ('like', 'IN'), ('good', 'JJ'), ('monitor', 'NN')]",3,neutral,5,positive
3242," March 5, 2023",5,Works perfect,work perfect,"[('work', 'NN'), ('perfect', 'NN')]",5,positive,5,positive
3243," August 21, 2022",5,I bought two so I could use with my work laptop. Works great and are economical,bought two could use work laptop work great economical,"[('bought', 'VBN'), ('two', 'CD'), ('could', 'MD'), ('use', 'VB'), ('work', 'NN'), ('laptop', 'JJ'), ('work', 'NN'), ('great', 'JJ'), ('economical', 'JJ')]",4,positive,5,positive
3244," October 9, 2020",4,"Was perfect for my son. Really wasn't sure how well the picture would be, but its great!",perfect son really wasnt sure well picture would great,"[('perfect', 'JJ'), ('son', 'NN'), ('really', 'RB'), ('wasnt', 'JJ'), ('sure', 'RB'), ('well', 'RB'), ('picture', 'NN'), ('would', 'MD'), ('great', 'JJ')]",4,positive,5,positive
3245," July 29, 2020",4,Good picture and response time; very awesome feature that it automatically switches inputs based on activity. Would give it 5 stars if it wasn’t that the built in speakers are terrrible. Yeah I know nobody probably uses the built in speakers but I would like to use them occasionally just because I’m using a bunch of devices and switch inputs frequently. I would’ve rather not had to add speakers and clutter my desk and just use the built in audio but it’s such garbage that it’s not even feasible. 5 stars and a good buy if you’re not concerned with the speakers,good picture response time awesome feature automatically switch input based activity would give star wasnt built speaker terrrible yeah know nobody probably us built speaker would like use occasionally im using bunch device switch input frequently wouldve rather add speaker clutter desk use built audio garbage even feasible star good buy youre concerned speaker,"[('good', 'JJ'), ('picture', 'NN'), ('response', 'NN'), ('time', 'NN'), ('awesome', 'JJ'), ('feature', 'NN'), ('automatically', 'RB'), ('switch', 'VB'), ('input', 'NN'), ('based', 'VBN'), ('activity', 'NN'), ('would', 'MD'), ('give', 'VB'), ('star', 'NN'), ('wasnt', 'NN'), ('built', 'VBN'), ('speaker', 'NN'), ('terrrible', 'JJ'), ('yeah', 'NN'), ('know', 'VBP'), ('nobody', 'NN'), ('probably', 'RB'), ('us', 'PRP'), ('built', 'VBN'), ('speaker', 'NN'), ('would', 'MD'), ('like', 'VB'), ('use', 'NN'), ('occasionally', 'RB'), ('im', 'JJ'), ('using', 'VBG'), ('bunch', 'JJ'), ('device', 'NN'), ('switch', 'NN'), ('input', 'NN'), ('frequently', 'RB'), ('wouldve', 'VBZ'), ('rather', 'RB'), ('add', 'JJ'), ('speaker', 'NN'), ('clutter', 'NN'), ('desk', 'NN'), ('use', 'NN'), ('built', 'VBN'), ('audio', 'JJ'), ('garbage', 'NN'), ('even', 'RB'), ('feasible', 'JJ'), ('star', 'NN'), ('good', 'JJ'), ('buy', 'NN'), ('youre', 'NN'), ('concerned', 'VBN'), ('speaker', 'NN')]",4,positive,5,positive
3246," December 2, 2020",5,"I have two if these now. I day trade stocks and i must say, even though I own a 27” and a wide screen 32”, this monitor has to be the best bang for buck out there. Look good and is nice and crisp. Using it through the display port on an RTX 2070 Super.",two day trade stock must say even though wide screen monitor best bang buck look good nice crisp using display port rtx super,"[('two', 'CD'), ('day', 'NN'), ('trade', 'NN'), ('stock', 'NN'), ('must', 'MD'), ('say', 'VB'), ('even', 'RB'), ('though', 'IN'), ('wide', 'JJ'), ('screen', 'NN'), ('monitor', 'NN'), ('best', 'JJS'), ('bang', 'NN'), ('buck', 'NN'), ('look', 'VBP'), ('good', 'JJ'), ('nice', 'JJ'), ('crisp', 'NN'), ('using', 'VBG'), ('display', 'NN'), ('port', 'NN'), ('rtx', 'VBZ'), ('super', 'JJR')]",4,positive,5,positive
3247," September 15, 2021",5,My son uses it for games and it is great and the price was great for me so it worked out nicely.,son us game great price great worked nicely,"[('son', 'NN'), ('us', 'PRP'), ('game', 'NN'), ('great', 'JJ'), ('price', 'NN'), ('great', 'JJ'), ('worked', 'VBD'), ('nicely', 'RB')]",4,positive,5,positive
3249," October 3, 2022",5,I have absolutely no complaints about this monitor I suppose you could go out and spend a lot more money on another monitor I have no idea why you would just saying it's Crystal clear and you can't beat the size,absolutely complaint monitor suppose could go spend lot money another monitor idea would saying crystal clear cant beat size,"[('absolutely', 'RB'), ('complaint', 'NN'), ('monitor', 'NN'), ('suppose', 'NN'), ('could', 'MD'), ('go', 'VB'), ('spend', 'VB'), ('lot', 'NN'), ('money', 'NN'), ('another', 'DT'), ('monitor', 'NN'), ('idea', 'NN'), ('would', 'MD'), ('saying', 'VBG'), ('crystal', 'JJ'), ('clear', 'JJ'), ('cant', 'NN'), ('beat', 'NN'), ('size', 'NN')]",3,neutral,5,positive
3250," October 10, 2020",2,Nice and thin I like that screen quality is good brightness is not to great but acceptable the sound quality and volume is so freaking low you might as well just say the monitor don't have audio.,nice thin like screen quality good brightness great acceptable sound quality volume freaking low might well say monitor dont audio,"[('nice', 'RB'), ('thin', 'JJ'), ('like', 'IN'), ('screen', 'JJ'), ('quality', 'NN'), ('good', 'JJ'), ('brightness', 'NN'), ('great', 'JJ'), ('acceptable', 'JJ'), ('sound', 'JJ'), ('quality', 'NN'), ('volume', 'NN'), ('freaking', 'VBG'), ('low', 'JJ'), ('might', 'MD'), ('well', 'RB'), ('say', 'VB'), ('monitor', 'NN'), ('dont', 'JJ'), ('audio', 'NN')]",4,positive,4,positive
3251," June 23, 2022",5,I use these monitors for work every day and they work great. Clear picture and have held up over the past 3-4 months.,use monitor work every day work great clear picture held past month,"[('use', 'NN'), ('monitor', 'NN'), ('work', 'NN'), ('every', 'DT'), ('day', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('clear', 'JJ'), ('picture', 'NN'), ('held', 'VBD'), ('past', 'JJ'), ('month', 'NN')]",3,neutral,5,positive
3252," September 29, 2022",5,I am impressed on how well the graphics look.,impressed well graphic look,"[('impressed', 'VBN'), ('well', 'RB'), ('graphic', 'JJ'), ('look', 'NN')]",3,neutral,5,positive
3253," December 23, 2021",5,"I genuinely thought from some of the negative reviews of this product it would be pretty average, but I thought wrong. Recieved mine 2 months ago and have had no problem with it. Runs smoothly on my 2090. Good size. And incredible for school work! Definitely recommend for people who like to game or just work in general!😄",genuinely thought negative review product would pretty average thought wrong recieved mine month ago problem run smoothly good size incredible school work definitely recommend people like game work general,"[('genuinely', 'RB'), ('thought', 'VBN'), ('negative', 'JJ'), ('review', 'NN'), ('product', 'NN'), ('would', 'MD'), ('pretty', 'RB'), ('average', 'VB'), ('thought', 'JJ'), ('wrong', 'JJ'), ('recieved', 'VBN'), ('mine', 'JJ'), ('month', 'NN'), ('ago', 'RB'), ('problem', 'NN'), ('run', 'VB'), ('smoothly', 'RB'), ('good', 'JJ'), ('size', 'NN'), ('incredible', 'JJ'), ('school', 'NN'), ('work', 'NN'), ('definitely', 'RB'), ('recommend', 'JJ'), ('people', 'NNS'), ('like', 'IN'), ('game', 'NN'), ('work', 'NN'), ('general', 'JJ')]",3,neutral,5,positive
